,tweet_id,text,rating_numerator,rating_denominator,retweet_count,favorite_count,name,dogs_stage,dog_breed,prediction,timestamp,jpg_url
1598,822872901745569793,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13.0,10.0,39752,123681,None,puppo,Lakeland_terrier,0.196015,2017-01-21,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg
1105,822975315408461824,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12.0,10.0,3188,16323,Albus,None,Pembroke,0.2331619999999999,2017-01-22,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg
1106,823322678127919110,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11.0,10.0,3703,14776,Wyatt,None,Chihuahua,0.00183635,2017-01-23,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg
1107,823581115634085888,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11.0,10.0,2433,12220,Crawford,None,German_shepherd,0.194044,2017-01-23,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg
1109,823939628516474880,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,10.0,2522,10036,Cash,None,schipperke,0.234076,2017-01-24,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg
1108,823699002998870016,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12.0,10.0,2330,13164,Winston,None,cairn,0.203999,2017-01-24,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg
1554,824325613288833024,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,10.0,9853,11140,None,pupper,Pembroke,0.990793,2017-01-25,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg
1110,824663926340194305,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13.0,10.0,1635,9920,Wilson,None,English_setter,0.526488,2017-01-26,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg
1600,825026590719483904,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,10.0,1165,5888,Pablo,puppo,Eskimo_dog,0.524454,2017-01-27,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg
1111,824775126675836928,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,10.0,3259,14016,Scooter,None,Border_terrier,0.610499,2017-01-27,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg
1112,825147591692263424,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,10.0,4167,17201,Sweet,None,Pekinese,0.354823,2017-01-28,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg
1602,825535076884762624,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,10.0,16300,53810,None,puppo,Rottweiler,0.681495,2017-01-29,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg
1113,825829644528148480,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,10.0,2324,11983,Toby,None,Great_Pyrenees,0.8534069999999999,2017-01-29,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg
1114,826115272272650244,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13.0,10.0,2857,14702,Ike,None,golden_retriever,0.00233085,2017-01-30,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg
1410,826204788643753985,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,10.0,855,4585,None,doggo,Labrador_retriever,0.782058,2017-01-30,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg
1370,826476773533745153,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12.0,10.0,3882,17322,Pilot,doggo,German_shepherd,0.7418600000000001,2017-01-31,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg
1115,826240494070030336,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,10.0,2410,12496,None,None,French_bulldog,0.903048,2017-01-31,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg
1100,826598365270007810,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13.0,10.0,2173,9421,Pawnd,None,French_bulldog,0.628119,2017-02-01,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg
1371,826848821049180160,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,10.0,9304,33950,Cupid,doggo,Great_Pyrenees,0.858764,2017-02-01,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg
1080,827199976799354881,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13.0,10.0,2054,9968,Charlie,None,Great_Dane,0.8696809999999999,2017-02-02,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg
1082,827600520311402496,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,10.0,863,7045,Tucker,None,Pembroke,0.325638,2017-02-03,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg
1083,827653905312006145,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,10.0,2787,14552,Boots,None,collie,0.285555,2017-02-03,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg
1081,827324948884643840,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,10.0,2798,14904,Ralphie,None,golden_retriever,0.352486,2017-02-03,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg
1084,828011680017821696,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,10.0,1981,9749,Brutus,None,American_Staffordshire_terrier,0.936662,2017-02-04,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg
1546,827933404142436356,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,10.0,4812,18786,Kona,pupper,German_shepherd,0.8061149999999999,2017-02-04,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg
1372,828381636999917570,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,10.0,2054,11833,Doobert,doggo,Bedlington_terrier,0.3925349999999999,2017-02-05,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg
1085,828372645993398273,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,10.0,2720,11842,Alexander,None,malamute,0.663047,2017-02-05,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg
1086,828376505180889089,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13.0,10.0,990,6969,Beebop,None,American_Staffordshire_terrier,0.5230859999999999,2017-02-05,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg
1088,828409743546925057,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12.0,10.0,1078,6031,Mutt,None,toy_poodle,0.0180397999999999,2017-02-06,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg
1099,828650029636317184,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14.0,10.0,1232,8928,one,None,golden_retriever,0.649209,2017-02-06,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg
1087,828408677031882754,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12.0,10.0,1182,7232,Bear,None,Weimaraner,0.1330329999999999,2017-02-06,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg
1089,828708714936930305,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10.0,10.0,10286,34153,Fiona,None,Mexican_hairless,0.00838837,2017-02-06,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg
1090,828770345708580865,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13.0,10.0,5378,24022,Alfie,None,Chesapeake_Bay_retriever,0.0338986,2017-02-07,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg
1091,829011960981237760,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,10.0,15053,50149,Dexter,None,boxer,0.312221,2017-02-07,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg
1092,829141528400556032,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12.0,10.0,6745,22860,Malcolm,None,golden_retriever,0.57314,2017-02-08,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg
1383,829449946868879360,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,10.0,1854,9846,None,doggo,Labrador_retriever,0.315163,2017-02-08,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg
1093,829501995190984704,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12.0,10.0,9742,29815,Leo,None,French_bulldog,0.950851,2017-02-09,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg
1095,830097400375152640,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13.0,10.0,2686,9134,Samson,None,toy_poodle,0.442713,2017-02-10,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg
1094,829861396166877184,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,10.0,1789,11490,Mia,None,Border_terrier,0.394486,2017-02-10,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg
1097,831262627380748289,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12.0,10.0,1883,11130,Tucker,None,cocker_spaniel,0.263323,2017-02-13,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg
1096,830956169170665475,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12.0,10.0,1373,7495,Reggie,None,kuvasz,0.451516,2017-02-13,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg
1116,831552930092285952,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13.0,10.0,2153,8440,Dutch,None,Chihuahua,0.257415,2017-02-14,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg
1580,831315979191906304,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13.0,10.0,1035,6162,None,pupper,briard,0.982755,2017-02-14,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg
1098,831309418084069378,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12.0,10.0,2256,11062,Scooter,None,Doberman,0.3693889999999999,2017-02-14,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg
1117,831650051525054464,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13.0,10.0,1782,6668,None,None,Eskimo_dog,0.530416,2017-02-14,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg
1381,831322785565769729,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12.0,10.0,1438,8730,Pete,doggo,Old_English_sheepdog,0.999715,2017-02-14,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg
1138,831911600680497154,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14.0,10.0,5956,25771,Kuyu,None,bloodhound,0.777562,2017-02-15,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg
1378,831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12.0,10.0,5642,22431,Emanuel,doggo,Pomeranian,0.153862,2017-02-15,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg
1137,831670449226514432,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13.0,10.0,1685,9768,Daisy,None,Pembroke,0.6248020000000001,2017-02-15,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg
1139,832369877331693569,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11.0,10.0,2913,16039,Charlie,None,kelpie,0.50469,2017-02-16,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg
1376,832273440279240704,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14.0,10.0,2139,10635,Smiley,doggo,Pembroke,0.134081,2017-02-16,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg
1377,832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12.0,10.0,4291,16733,Miguel,doggo,whippet,0.601712,2017-02-16,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg
1140,832397543355072512,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12.0,10.0,2034,11215,Eevee,None,Pekinese,0.988916,2017-02-17,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg
1141,832636094638288896,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12.0,10.0,2553,14861,Orion,None,Eskimo_dog,0.5250319999999999,2017-02-17,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg
1142,832757312314028032,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13.0,10.0,3312,15819,Willow,None,Cardigan,0.160888,2017-02-18,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg
1374,832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13.0,10.0,2007,12402,Rhino,doggo,boxer,0.539036,2017-02-18,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg
1574,833124694597443584,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,10.0,4432,18951,Gidget,pupper,Cardigan,0.7105229999999999,2017-02-19,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg
1145,833826103416520705,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13.0,10.0,3482,17043,Charlie,None,Chihuahua,0.438054,2017-02-20,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg
1143,833479644947025920,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13.0,10.0,1885,13977,Poppy,None,golden_retriever,0.727039,2017-02-20,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg
1144,833722901757046785,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13.0,10.0,2991,19638,Bronte,None,West_Highland_white_terrier,0.918144,2017-02-20,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg
1146,833863086058651648,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12.0,10.0,2204,12595,Bentley,None,kuvasz,0.4949689999999999,2017-02-21,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg
1147,834086379323871233,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12.0,10.0,2037,12216,Lipton,None,Labrador_retriever,0.0452626999999999,2017-02-21,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg
1149,834458053273591808,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12.0,10.0,1543,9018,Chester,None,Rhodesian_ridgeback,0.4686189999999999,2017-02-22,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg
1148,834209720923721728,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12.0,10.0,4316,19206,Wilson,None,golden_retriever,0.754799,2017-02-22,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg
1387,834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13.0,10.0,2304,12785,None,doggo,golden_retriever,0.226564,2017-02-23,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg
1150,834786237630337024,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13.0,10.0,5102,20179,Tobi,None,Border_terrier,0.156276,2017-02-23,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg
1151,834931633769889797,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12.0,10.0,1486,10078,Tucker,None,soft-coated_wheaten_terrier,0.196476,2017-02-24,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg
1153,835172783151792128,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12.0,10.0,5284,24520,None,None,Border_collie,0.663138,2017-02-24,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg
1154,835264098648616962,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12.0,10.0,1539,7216,Lola,None,Chesapeake_Bay_retriever,0.0875033,2017-02-24,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg
1152,835152434251116546,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,0.0,10.0,2755,20900,None,None,American_Staffordshire_terrier,0.0127309,2017-02-24,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg
1155,835574547218894849,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11.0,10.0,3291,16606,Eli,None,Staffordshire_bullterrier,0.6106550000000001,2017-02-25,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg
1136,835297930240217089,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12.0,10.0,2733,15403,Ash,None,Rottweiler,0.341276,2017-02-25,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg
1135,836001077879255040,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13.0,10.0,3878,17860,None,None,Samoyed,0.963558,2017-02-26,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg
1133,836260088725786625,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13.0,10.0,3974,19913,Lucy,None,borzoi,0.564688,2017-02-27,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg
1384,836753516572119041,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12.0,10.0,4254,18089,Meera,doggo,schipperke,0.0115635,2017-03-01,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg
1118,836989968035819520,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,12.0,10.0,2107,11925,Mookie,None,toy_poodle,0.0058873,2017-03-01,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg
1503,837110210464448512,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,13.0,10.0,2173,15050,Clark,pupper,Siberian_husky,0.767696,2017-03-02,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg
1119,837471256429613056,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,12.0,10.0,2058,11965,Vincent,None,Norwegian_elkhound,0.976255,2017-03-03,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg
1120,838083903487373313,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,13.0,10.0,2831,16430,Daisy,None,chow,0.800975,2017-03-04,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg
1501,837820167694528512,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",12.0,10.0,7133,31770,None,pupper,golden_retriever,0.887625,2017-03-04,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg
1121,838476387338051585,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,13.0,10.0,4331,20933,Stanley,None,Great_Pyrenees,0.997692,2017-03-05,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg
1122,838561493054533637,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,13.0,10.0,1229,10226,Walter,None,kelpie,0.2165619999999999,2017-03-06,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg
1124,839239871831150596,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,13.0,10.0,5918,25178,Odie,None,Leonberg,0.927021,2017-03-07,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg
1123,838921590096166913,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,13.0,10.0,1852,10399,Arlo,None,Border_terrier,0.664538,2017-03-07,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg
1125,839549326359670784,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",12.0,10.0,7050,25520,Winston,None,Norwich_terrier,0.05248,2017-03-08,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg
1127,840268004936019968,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,12.0,10.0,5204,17852,Monty,None,Chesapeake_Bay_retriever,0.8639870000000001,2017-03-10,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg
1126,839990271299457024,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,13.0,10.0,2063,12509,Sojourner,None,Staffordshire_bullterrier,0.604938,2017-03-10,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg
1128,840632337062862849,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",12.0,10.0,1619,8410,Maddie,None,golden_retriever,0.711148,2017-03-11,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg
1130,841314665196081154,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,13.0,10.0,4223,14711,Max,None,Afghan_hound,0.903712,2017-03-13,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg
1129,841077006473256960,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,12.0,10.0,4878,21296,Dawn,None,Brittany_spaniel,0.962985,2017-03-13,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg
1132,841680585030541313,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",12.0,10.0,7139,23992,Penny,None,Chihuahua,0.547401,2017-03-14,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg
1131,841439858740625411,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,14.0,10.0,3305,11703,None,None,Labrador_retriever,0.0481999,2017-03-14,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg
1079,842115215311396866,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,12.0,10.0,2754,13005,Bentley,None,chow,0.293493,2017-03-15,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg
1134,842163532590374912,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,12.0,10.0,5246,22683,George,None,French_bulldog,0.891227,2017-03-16,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg
